type,ts,symbol_id,mid,account_id,side
Q,1700000002077,1,150.001075,,
T,1700000002077,1,,232,-1
Q,1700000002078,0,1.106234,,
Q,1700000002078,1,150.000518,,
T,1700000002078,1,,153,1
Q,1700000002079,0,1.106235,,
Q,1700000002079,1,150.001336,,
T,1700000002079,1,,242,1
Q,1700000002080,0,1.106245,,
Q,1700000002080,1,149.997039,,
T,1700000002080,0,,227,-1
Q,1700000002081,0,1.106245,,
Q,1700000002081,1,150.002361,,
T,1700000002081,1,,269,1
Q,1700000002082,0,1.106244,,
Q,1700000002082,1,149.998483,,
T,1700000002082,1,,71,-1
Q,1700000002083,0,1.106249,,
Q,1700000002083,1,150.000621,,
T,1700000002083,0,,164,1
Q,1700000002084,0,1.106253,,
Q,1700000002084,1,150.001901,,
T,1700000002084,0,,215,1
Q,1700000002085,0,1.106255,,
Q,1700000002085,1,149.999281,,
T,1700000002085,1,,79,1
Q,1700000002086,0,1.106258,,
Q,1700000002086,1,149.999843,,
T,1700000002086,1,,232,1
Q,1700000002087,0,1.106262,,
Q,1700000002087,1,149.998140,,
T,1700000002087,1,,222,1
Q,1700000002088,0,1.106263,,
Q,1700000002088,1,149.997336,,
T,1700000002088,1,,106,1
Q,1700000002089,0,1.106267,,
Q,1700000002089,1,149.999861,,
T,1700000002089,1,,223,1
Q,1700000002090,0,1.106270,,
Q,1700000002090,1,149.996910,,
T,1700000002090,1,,256,1
Q,1700000002091,0,1.106275,,
Q,1700000002091,1,150.001615,,
T,1700000002091,1,,243,-1
Q,1700000002092,0,1.106278,,
Q,1700000002092,1,150.000366,,
T,1700000002092,0,,193,-1
Q,1700000002093,0,1.106279,,
Q,1700000002093,1,150.001021,,
T,1700000002093,0,,31,1
Q,1700000002094,0,1.106280,,
Q,1700000002094,1,150.000040,,
T,1700000002094,0,,179,1
Q,1700000002095,0,1.106286,,
Q,1700000002095,1,149.999815,,
T,1700000002095,1,,280,-1
Q,1700000002096,0,1.106287,,
Q,1700000002096,1,150.000499,,
T,1700000002096,0,,57,1
Q,1700000002097,0,1.106294,,
Q,1700000002097,1,150.000845,,
T,1700000002097,1,,47,-1
Q,1700000002098,0,1.106292,,
Q,1700000002098,1,150.000769,,
T,1700000002098,1,,212,-1
Q,1700000002099,0,1.106294,,
Q,1700000002099,1,150.002827,,
T,1700000002099,0,,163,-1
Q,1700000002100,0,1.106303,,
Q,1700000002100,1,149.999140,,
T,1700000002100,1,,276,-1
Q,1700000002101,0,1.106301,,
Q,1700000002101,1,149.999208,,
T,1700000002101,1,,214,-1
Q,1700000002102,0,1.106305,,
Q,1700000002102,1,150.005133,,
T,1700000002102,1,,211,1
Q,1700000002103,0,1.106307,,
Q,1700000002103,1,150.000653,,
T,1700000002103,0,,163,1
Q,1700000002104,0,1.106309,,
Q,1700000002104,1,149.999759,,
T,1700000002104,1,,284,-1
Q,1700000002105,0,1.106318,,
Q,1700000002105,1,150.000626,,
T,1700000002105,1,,118,-1
Q,1700000002106,0,1.106317,,
Q,1700000002106,1,149.998531,,
T,1700000002106,0,,12,1
Q,1700000002107,0,1.106323,,
Q,1700000002107,1,150.002253,,
T,1700000002107,0,,105,1
Q,1700000002108,0,1.106326,,
Q,1700000002108,1,149.999995,,
T,1700000002108,1,,152,1
Q,1700000002109,0,1.106327,,
Q,1700000002109,1,149.998401,,
T,1700000002109,1,,52,1
Q,1700000002110,0,1.106331,,
Q,1700000002110,1,150.000255,,
T,1700000002110,1,,255,1
Q,1700000002111,0,1.106333,,
Q,1700000002111,1,149.998927,,
T,1700000002111,0,,180,1
Q,1700000002112,0,1.106336,,
Q,1700000002112,1,150.000962,,
T,1700000002112,1,,255,1
Q,1700000002113,0,1.106338,,
Q,1700000002113,1,150.000966,,
T,1700000002113,0,,11,1
Q,1700000002114,0,1.106343,,
Q,1700000002114,1,149.999135,,
T,1700000002114,0,,100,1
Q,1700000002115,0,1.106350,,
Q,1700000002115,1,150.001612,,
T,1700000002115,1,,146,-1
Q,1700000002116,0,1.106349,,
Q,1700000002116,1,150.001570,,
T,1700000002116,1,,220,-1
Q,1700000002117,0,1.106354,,
Q,1700000002117,1,150.001426,,
T,1700000002117,1,,258,1
Q,1700000002118,0,1.106355,,
Q,1700000002118,1,149.998974,,
T,1700000002118,0,,272,-1
Q,1700000002119,0,1.106357,,
Q,1700000002119,1,150.000137,,
T,1700000002119,0,,205,1
Q,1700000002120,0,1.106356,,
Q,1700000002120,1,150.001463,,
T,1700000002120,0,,263,1
Q,1700000002121,0,1.106359,,
Q,1700000002121,1,149.998136,,
T,1700000002121,0,,275,1
Q,1700000002122,0,1.106366,,
Q,1700000002122,1,149.998910,,
T,1700000002122,1,,114,-1
Q,1700000002123,0,1.106367,,
Q,1700000002123,1,149.999221,,
T,1700000002123,1,,260,-1
Q,1700000002124,0,1.106372,,
Q,1700000002124,1,150.001034,,
T,1700000002124,0,,28,-1
Q,1700000002125,0,1.106373,,
Q,1700000002125,1,150.002844,,
T,1700000002125,0,,82,-1
Q,1700000002126,0,1.106377,,
Q,1700000002126,1,150.001733,,
T,1700000002126,0,,105,-1
Q,1700000002127,0,1.106379,,
Q,1700000002127,1,150.002305,,
T,1700000002127,0,,162,1
Q,1700000002128,0,1.106385,,
Q,1700000002128,1,150.001893,,
T,1700000002128,0,,273,-1
Q,1700000002129,0,1.106388,,
Q,1700000002129,1,149.999974,,
T,1700000002129,1,,127,1
Q,1700000002130,0,1.106391,,
Q,1700000002130,1,149.998906,,
T,1700000002130,0,,33,-1
Q,1700000002131,0,1.106396,,
Q,1700000002131,1,149.999922,,
T,1700000002131,0,,157,-1
Q,1700000002132,0,1.106398,,
Q,1700000002132,1,150.000205,,
T,1700000002132,1,,154,1
Q,1700000002133,0,1.106400,,
Q,1700000002133,1,149.997569,,
T,1700000002133,1,,192,-1
Q,1700000002134,0,1.106401,,
Q,1700000002134,1,150.000351,,
T,1700000002134,1,,128,1
Q,1700000002135,0,1.106403,,
Q,1700000002135,1,150.000445,,
T,1700000002135,0,,207,-1
Q,1700000002136,0,1.106410,,
Q,1700000002136,1,149.999579,,
T,1700000002136,0,,173,1
Q,1700000002137,0,1.106409,,
Q,1700000002137,1,149.997909,,
T,1700000002137,0,,70,-1
Q,1700000002138,0,1.106414,,
Q,1700000002138,1,150.001974,,
T,1700000002138,0,,252,1
Q,1700000002139,0,1.106418,,
Q,1700000002139,1,150.000811,,
T,1700000002139,1,,248,1
Q,1700000002140,0,1.106419,,
Q,1700000002140,1,149.999863,,
T,1700000002140,1,,285,1
Q,1700000002141,0,1.106424,,
Q,1700000002141,1,149.999623,,
T,1700000002141,1,,168,-1
Q,1700000002142,0,1.106427,,
Q,1700000002142,1,149.998909,,
T,1700000002142,1,,156,-1
Q,1700000002143,0,1.106430,,
Q,1700000002143,1,150.000872,,
T,1700000002143,0,,5,-1
Q,1700000002144,0,1.106431,,
Q,1700000002144,1,150.000216,,
T,1700000002144,1,,203,-1
Q,1700000002145,0,1.106432,,
Q,1700000002145,1,150.000906,,
T,1700000002145,0,,9,-1
Q,1700000002146,0,1.106436,,
Q,1700000002146,1,149.999856,,
T,1700000002146,0,,100,1
Q,1700000002147,0,1.106443,,
Q,1700000002147,1,150.001195,,
T,1700000002147,1,,213,1
Q,1700000002148,0,1.106444,,
Q,1700000002148,1,150.001665,,
T,1700000002148,1,,235,-1
Q,1700000002149,0,1.106443,,
Q,1700000002149,1,149.999805,,
T,1700000002149,1,,14,1
Q,1700000002150,0,1.106448,,
Q,1700000002150,1,149.996953,,
T,1700000002150,1,,147,1
Q,1700000002151,0,1.106454,,
Q,1700000002151,1,149.998387,,
T,1700000002151,1,,274,1
Q,1700000002152,0,1.106456,,
Q,1700000002152,1,149.998237,,
T,1700000002152,1,,41,-1
Q,1700000002153,0,1.106458,,
Q,1700000002153,1,149.997654,,
T,1700000002153,1,,171,1
Q,1700000002154,0,1.106460,,
Q,1700000002154,1,149.997844,,
T,1700000002154,0,,47,1
Q,1700000002155,0,1.106464,,
Q,1700000002155,1,150.000570,,
T,1700000002155,0,,38,1
Q,1700000002156,0,1.106469,,
Q,1700000002156,1,150.000500,,
T,1700000002156,0,,256,1
Q,1700000002157,0,1.106471,,
Q,1700000002157,1,149.997914,,
T,1700000002157,1,,95,1
Q,1700000002158,0,1.106474,,
Q,1700000002158,1,150.002273,,
T,1700000002158,0,,14,-1
Q,1700000002159,0,1.106478,,
Q,1700000002159,1,150.001487,,
T,1700000002159,0,,89,-1
Q,1700000002160,0,1.106482,,
Q,1700000002160,1,150.000057,,
T,1700000002160,0,,156,-1
Q,1700000002161,0,1.106484,,
Q,1700000002161,1,149.999616,,
T,1700000002161,1,,19,-1
Q,1700000002162,0,1.106483,,
Q,1700000002162,1,149.999227,,
T,1700000002162,1,,106,-1
Q,1700000002163,0,1.106489,,
Q,1700000002163,1,149.999639,,
T,1700000002163,1,,275,1
Q,1700000002164,0,1.106491,,
Q,1700000002164,1,149.999068,,
T,1700000002164,1,,114,-1
Q,1700000002165,0,1.106494,,
Q,1700000002165,1,149.999140,,
T,1700000002165,0,,101,-1
Q,1700000002166,0,1.106498,,
Q,1700000002166,1,150.003683,,
T,1700000002166,1,,0,-1
Q,1700000002167,0,1.106503,,
Q,1700000002167,1,150.000134,,
T,1700000002167,1,,105,1
Q,1700000002168,0,1.106506,,
Q,1700000002168,1,149.998866,,
T,1700000002168,0,,50,1
Q,1700000002169,0,1.106508,,
Q,1700000002169,1,149.997931,,
T,1700000002169,0,,221,1
Q,1700000002170,0,1.106510,,
Q,1700000002170,1,149.998535,,
T,1700000002170,1,,159,-1
Q,1700000002171,0,1.106513,,
Q,1700000002171,1,149.999713,,
T,1700000002171,0,,150,-1
Q,1700000002172,0,1.106517,,
Q,1700000002172,1,149.998348,,
T,1700000002172,1,,246,1
Q,1700000002173,0,1.106521,,
Q,1700000002173,1,150.000185,,
T,1700000002173,0,,0,1
Q,1700000002174,0,1.106521,,
Q,1700000002174,1,150.001088,,
T,1700000002174,0,,219,1
Q,1700000002175,0,1.106525,,
Q,1700000002175,1,150.001198,,
T,1700000002175,0,,144,1
Q,1700000002176,0,1.106527,,
Q,1700000002176,1,149.999301,,
T,1700000002176,1,,56,1
Q,1700000002177,0,1.106530,,
Q,1700000002177,1,149.998754,,
T,1700000002177,0,,226,1
Q,1700000002178,0,1.106535,,
Q,1700000002178,1,150.000124,,
T,1700000002178,1,,84,-1
Q,1700000002179,0,1.106535,,
Q,1700000002179,1,149.998864,,
T,1700000002179,0,,291,-1
Q,1700000002180,0,1.106539,,
Q,1700000002180,1,149.999443,,
T,1700000002180,0,,162,1
Q,1700000002181,0,1.106542,,
Q,1700000002181,1,150.000269,,
T,1700000002181,0,,278,1
Q,1700000002182,0,1.106546,,
Q,1700000002182,1,150.000819,,
T,1700000002182,0,,72,1
Q,1700000002183,0,1.106551,,
Q,1700000002183,1,149.998614,,
T,1700000002183,1,,162,-1
Q,1700000002184,0,1.106551,,
Q,1700000002184,1,149.998710,,
T,1700000002184,1,,55,1
Q,1700000002185,0,1.106552,,
Q,1700000002185,1,149.998954,,
T,1700000002185,0,,30,1
Q,1700000002186,0,1.106558,,
Q,1700000002186,1,149.998585,,
T,1700000002186,0,,241,-1
Q,1700000002187,0,1.106559,,
Q,1700000002187,1,150.000494,,
T,1700000002187,0,,127,1
Q,1700000002188,0,1.106566,,
Q,1700000002188,1,150.003442,,
T,1700000002188,1,,257,1
Q,1700000002189,0,1.106570,,
Q,1700000002189,1,149.999243,,
T,1700000002189,1,,280,-1
Q,1700000002190,0,1.106574,,
Q,1700000002190,1,149.999088,,
T,1700000002190,1,,54,-1
Q,1700000002191,0,1.106573,,
Q,1700000002191,1,150.001481,,
T,1700000002191,1,,65,-1
Q,1700000002192,0,1.106575,,
Q,1700000002192,1,150.001477,,
T,1700000002192,0,,54,-1
Q,1700000002193,0,1.106579,,
Q,1700000002193,1,150.002979,,
T,1700000002193,0,,29,-1
Q,1700000002194,0,1.106581,,
Q,1700000002194,1,149.999322,,
T,1700000002194,0,,194,-1
Q,1700000002195,0,1.106585,,
Q,1700000002195,1,150.001477,,
T,1700000002195,1,,170,-1
Q,1700000002196,0,1.106588,,
Q,1700000002196,1,150.003319,,
T,1700000002196,0,,114,-1
Q,1700000002197,0,1.106593,,
Q,1700000002197,1,150.001794,,
T,1700000002197,1,,71,-1
Q,1700000002198,0,1.106595,,
Q,1700000002198,1,150.001017,,
T,1700000002198,0,,128,-1
Q,1700000002199,0,1.106597,,
Q,1700000002199,1,150.000043,,
T,1700000002199,1,,276,-1
Q,1700000002200,0,1.106602,,
Q,1700000002200,1,149.998151,,
T,1700000002200,0,,208,-1
Q,1700000002201,0,1.106607,,
Q,1700000002201,1,150.000987,,
T,1700000002201,1,,228,-1
Q,1700000002202,0,1.106605,,
Q,1700000002202,1,150.002206,,
T,1700000002202,0,,107,-1
Q,1700000002203,0,1.106611,,
Q,1700000002203,1,150.001037,,
T,1700000002203,1,,147,1
Q,1700000002204,0,1.106611,,
Q,1700000002204,1,150.000468,,
T,1700000002204,1,,26,1
Q,1700000002205,0,1.106615,,
Q,1700000002205,1,150.002646,,
T,1700000002205,1,,183,-1
Q,1700000002206,0,1.106620,,
Q,1700000002206,1,150.002000,,
T,1700000002206,0,,116,-1
Q,1700000002207,0,1.106623,,
Q,1700000002207,1,150.001609,,
T,1700000002207,0,,27,1
Q,1700000002208,0,1.106627,,
Q,1700000002208,1,150.000735,,
T,1700000002208,1,,194,1
Q,1700000002209,0,1.106628,,
Q,1700000002209,1,150.001622,,
T,1700000002209,0,,178,-1
Q,1700000002210,0,1.106631,,
Q,1700000002210,1,150.002107,,
T,1700000002210,0,,218,-1
Q,1700000002211,0,1.106635,,
Q,1700000002211,1,150.001379,,
T,1700000002211,1,,42,-1
Q,1700000002212,0,1.106640,,
Q,1700000002212,1,149.997549,,
T,1700000002212,1,,180,1
Q,1700000002213,0,1.106642,,
Q,1700000002213,1,150.001267,,
T,1700000002213,0,,134,1
Q,1700000002214,0,1.106643,,
Q,1700000002214,1,149.999939,,
T,1700000002214,0,,8,1
Q,1700000002215,0,1.106644,,
Q,1700000002215,1,150.001563,,
T,1700000002215,0,,232,1
Q,1700000002216,0,1.106649,,
Q,1700000002216,1,150.000477,,
T,1700000002216,0,,237,-1
Q,1700000002217,0,1.106652,,
Q,1700000002217,1,150.000483,,
T,1700000002217,1,,266,-1
Q,1700000002218,0,1.106656,,
Q,1700000002218,1,149.999305,,
T,1700000002218,0,,242,1
Q,1700000002219,0,1.106656,,
Q,1700000002219,1,149.999046,,
T,1700000002219,0,,47,1
Q,1700000002220,0,1.106661,,
Q,1700000002220,1,149.998886,,
T,1700000002220,1,,187,1
Q,1700000002221,0,1.106664,,
Q,1700000002221,1,149.998581,,
T,1700000002221,1,,41,1
Q,1700000002222,0,1.106664,,
Q,1700000002222,1,149.997913,,
T,1700000002222,1,,70,1
Q,1700000002223,0,1.106669,,
Q,1700000002223,1,149.999655,,
T,1700000002223,1,,62,-1
Q,1700000002224,0,1.106674,,
Q,1700000002224,1,150.000861,,
T,1700000002224,0,,75,1
Q,1700000002225,0,1.106674,,
Q,1700000002225,1,150.000811,,
T,1700000002225,0,,29,1
Q,1700000002226,0,1.106679,,
Q,1700000002226,1,149.999890,,
T,1700000002226,0,,145,1
Q,1700000002227,0,1.106678,,
Q,1700000002227,1,150.001437,,
T,1700000002227,0,,192,-1
Q,1700000002228,0,1.106683,,
Q,1700000002228,1,149.999298,,
T,1700000002228,0,,234,-1
Q,1700000002229,0,1.106688,,
Q,1700000002229,1,149.998504,,
T,1700000002229,0,,80,-1
Q,1700000002230,0,1.106689,,
Q,1700000002230,1,149.999867,,
T,1700000002230,0,,75,-1
Q,1700000002231,0,1.106690,,
Q,1700000002231,1,149.998160,,
T,1700000002231,0,,234,1
Q,1700000002232,0,1.106695,,
Q,1700000002232,1,149.998862,,
T,1700000002232,0,,176,1
Q,1700000002233,0,1.106698,,
Q,1700000002233,1,149.997146,,
T,1700000002233,0,,107,1
Q,1700000002234,0,1.106701,,
Q,1700000002234,1,149.998508,,
T,1700000002234,0,,248,-1
Q,1700000002235,0,1.106703,,
Q,1700000002235,1,150.000250,,
T,1700000002235,0,,35,-1
Q,1700000002236,0,1.106714,,
Q,1700000002236,1,149.999347,,
T,1700000002236,1,,34,-1
Q,1700000002237,0,1.106712,,
Q,1700000002237,1,150.002999,,
T,1700000002237,0,,84,1
Q,1700000002238,0,1.106714,,
Q,1700000002238,1,149.999933,,
T,1700000002238,0,,130,1
Q,1700000002239,0,1.106717,,
Q,1700000002239,1,150.000973,,
T,1700000002239,1,,20,1
Q,1700000002240,0,1.106720,,
Q,1700000002240,1,149.998053,,
T,1700000002240,1,,163,-1
Q,1700000002241,0,1.106722,,
Q,1700000002241,1,149.997960,,
T,1700000002241,0,,253,-1
Q,1700000002242,0,1.106729,,
Q,1700000002242,1,149.998864,,
T,1700000002242,1,,245,1
Q,1700000002243,0,1.106730,,
Q,1700000002243,1,150.002162,,
T,1700000002243,0,,107,1
Q,1700000002244,0,1.106732,,
Q,1700000002244,1,149.999905,,
T,1700000002244,1,,166,-1
Q,1700000002245,0,1.106735,,
Q,1700000002245,1,149.998059,,
T,1700000002245,1,,148,-1
Q,1700000002246,0,1.106740,,
Q,1700000002246,1,149.999511,,
T,1700000002246,0,,182,-1
Q,1700000002247,0,1.106739,,
Q,1700000002247,1,150.001799,,
T,1700000002247,0,,151,-1
Q,1700000002248,0,1.106742,,
Q,1700000002248,1,149.999984,,
T,1700000002248,0,,290,1
Q,1700000002249,0,1.106747,,
Q,1700000002249,1,150.000319,,
T,1700000002249,1,,275,-1
Q,1700000002250,0,1.106754,,
Q,1700000002250,1,149.996179,,
T,1700000002250,0,,44,-1
Q,1700000002251,0,1.106751,,
Q,1700000002251,1,150.000813,,
T,1700000002251,1,,52,1
Q,1700000002252,0,1.106756,,
Q,1700000002252,1,149.999753,,
T,1700000002252,1,,204,-1
Q,1700000002253,0,1.106761,,
Q,1700000002253,1,150.000652,,
T,1700000002253,1,,236,-1
Q,1700000002254,0,1.106759,,
Q,1700000002254,1,149.997370,,
T,1700000002254,1,,6,-1
Q,1700000002255,0,1.106768,,
Q,1700000002255,1,150.000556,,
T,1700000002255,0,,31,-1
Q,1700000002256,0,1.106768,,
Q,1700000002256,1,150.000779,,
T,1700000002256,0,,256,-1
Q,1700000002257,0,1.106771,,
Q,1700000002257,1,150.000002,,
T,1700000002257,0,,112,-1
Q,1700000002258,0,1.106776,,
Q,1700000002258,1,149.998751,,
T,1700000002258,0,,45,1
Q,1700000002259,0,1.106774,,
Q,1700000002259,1,149.997803,,
T,1700000002259,1,,251,-1
Q,1700000002260,0,1.106779,,
Q,1700000002260,1,149.997821,,
T,1700000002260,1,,262,1
Q,1700000002261,0,1.106782,,
Q,1700000002261,1,150.000161,,
T,1700000002261,1,,154,1
Q,1700000002262,0,1.106784,,
Q,1700000002262,1,150.001497,,
T,1700000002262,1,,117,1
Q,1700000002263,0,1.106786,,
Q,1700000002263,1,149.998348,,
T,1700000002263,1,,123,1
Q,1700000002264,0,1.106792,,
Q,1700000002264,1,150.000881,,
T,1700000002264,1,,125,-1
Q,1700000002265,0,1.106795,,
Q,1700000002265,1,150.000085,,
T,1700000002265,0,,67,-1
Q,1700000002266,0,1.106801,,
Q,1700000002266,1,150.003180,,
T,1700000002266,0,,280,1
Q,1700000002267,0,1.106802,,
Q,1700000002267,1,149.998932,,
T,1700000002267,0,,27,1
Q,1700000002268,0,1.106807,,
Q,1700000002268,1,149.997050,,
T,1700000002268,1,,37,1
Q,1700000002269,0,1.106808,,
Q,1700000002269,1,149.997814,,
T,1700000002269,1,,168,1
Q,1700000002270,0,1.106809,,
Q,1700000002270,1,150.000271,,
T,1700000002270,0,,203,-1
Q,1700000002271,0,1.106815,,
Q,1700000002271,1,150.002135,,
T,1700000002271,0,,60,1
Q,1700000002272,0,1.106814,,
Q,1700000002272,1,149.999764,,
T,1700000002272,0,,148,-1
Q,1700000002273,0,1.106821,,
Q,1700000002273,1,149.998455,,
T,1700000002273,1,,287,1
Q,1700000002274,0,1.106822,,
Q,1700000002274,1,150.000071,,
T,1700000002274,0,,33,-1
Q,1700000002275,0,1.106825,,
Q,1700000002275,1,150.001508,,
T,1700000002275,0,,78,1
Q,1700000002276,0,1.106826,,
Q,1700000002276,1,149.999006,,
T,1700000002276,1,,202,1
Q,1700000002277,0,1.106833,,
Q,1700000002277,1,149.999692,,
T,1700000002277,1,,151,-1
Q,1700000002278,0,1.106835,,
Q,1700000002278,1,149.999575,,
T,1700000002278,1,,261,1
Q,1700000002279,0,1.106838,,
Q,1700000002279,1,149.999271,,
T,1700000002279,0,,163,1
Q,1700000002280,0,1.106840,,
Q,1700000002280,1,149.999292,,
T,1700000002280,0,,126,1
Q,1700000002281,0,1.106844,,
Q,1700000002281,1,150.000425,,
T,1700000002281,1,,291,1
Q,1700000002282,0,1.106845,,
Q,1700000002282,1,149.998678,,
T,1700000002282,1,,77,-1
Q,1700000002283,0,1.106846,,
Q,1700000002283,1,150.001825,,
T,1700000002283,1,,203,1
Q,1700000002284,0,1.106850,,
Q,1700000002284,1,149.998476,,
T,1700000002284,1,,111,1
Q,1700000002285,0,1.106855,,
Q,1700000002285,1,150.000039,,
T,1700000002285,1,,222,-1
Q,1700000002286,0,1.106857,,
Q,1700000002286,1,150.000110,,
T,1700000002286,1,,41,-1
Q,1700000002287,0,1.106863,,
Q,1700000002287,1,150.001517,,
T,1700000002287,0,,56,-1
Q,1700000002288,0,1.106866,,
Q,1700000002288,1,149.997090,,
T,1700000002288,0,,263,-1
Q,1700000002289,0,1.106868,,
Q,1700000002289,1,149.999219,,
T,1700000002289,0,,274,1
Q,1700000002290,0,1.106866,,
Q,1700000002290,1,150.001349,,
T,1700000002290,0,,87,1
Q,1700000002291,0,1.106874,,
Q,1700000002291,1,149.999597,,
T,1700000002291,0,,66,1
Q,1700000002292,0,1.106874,,
Q,1700000002292,1,150.000461,,
T,1700000002292,0,,41,1
Q,1700000002293,0,1.106878,,
Q,1700000002293,1,150.002287,,
T,1700000002293,1,,297,1
Q,1700000002294,0,1.106882,,
Q,1700000002294,1,150.002045,,
T,1700000002294,1,,30,-1
Q,1700000002295,0,1.106883,,
Q,1700000002295,1,149.998666,,
T,1700000002295,1,,214,1
Q,1700000002296,0,1.106889,,
Q,1700000002296,1,150.000518,,
T,1700000002296,1,,38,1
Q,1700000002297,0,1.106889,,
Q,1700000002297,1,150.000974,,
T,1700000002297,1,,297,-1
Q,1700000002298,0,1.106894,,
Q,1700000002298,1,149.998708,,
T,1700000002298,1,,141,-1
Q,1700000002299,0,1.106897,,
Q,1700000002299,1,149.998253,,
T,1700000002299,1,,266,1
Q,1700000002300,0,1.106899,,
Q,1700000002300,1,149.997002,,
T,1700000002300,1,,283,1
Q,1700000002301,0,1.106902,,
Q,1700000002301,1,149.997395,,
T,1700000002301,0,,86,1
Q,1700000002302,0,1.106906,,
Q,1700000002302,1,150.000651,,
T,1700000002302,1,,238,-1
Q,1700000002303,0,1.106909,,
Q,1700000002303,1,149.999050,,
T,1700000002303,0,,295,1
Q,1700000002304,0,1.106909,,
Q,1700000002304,1,149.999389,,
T,1700000002304,0,,24,1
Q,1700000002305,0,1.106915,,
Q,1700000002305,1,149.997704,,
T,1700000002305,0,,171,1
Q,1700000002306,0,1.106919,,
Q,1700000002306,1,149.999813,,
T,1700000002306,0,,99,1
Q,1700000002307,0,1.106924,,
Q,1700000002307,1,149.999274,,
T,1700000002307,0,,266,-1
Q,1700000002308,0,1.106924,,
Q,1700000002308,1,150.003331,,
T,1700000002308,1,,91,1
Q,1700000002309,0,1.106928,,
Q,1700000002309,1,150.001898,,
T,1700000002309,0,,172,-1
Q,1700000002310,0,1.106929,,
Q,1700000002310,1,150.000480,,
T,1700000002310,0,,233,1
Q,1700000002311,0,1.106933,,
Q,1700000002311,1,149.998603,,
T,1700000002311,0,,284,-1
Q,1700000002312,0,1.106935,,
Q,1700000002312,1,149.999164,,
T,1700000002312,1,,67,-1
Q,1700000002313,0,1.106939,,
Q,1700000002313,1,150.001087,,
T,1700000002313,0,,133,-1
Q,1700000002314,0,1.106944,,
Q,1700000002314,1,149.998720,,
T,1700000002314,0,,188,1
Q,1700000002315,0,1.106948,,
Q,1700000002315,1,149.999120,,
T,1700000002315,1,,178,1
Q,1700000002316,0,1.106946,,
Q,1700000002316,1,150.001862,,
T,1700000002316,0,,116,-1
Q,1700000002317,0,1.106954,,
Q,1700000002317,1,149.999968,,
T,1700000002317,0,,26,1
Q,1700000002318,0,1.106954,,
Q,1700000002318,1,150.002359,,
T,1700000002318,0,,260,-1
Q,1700000002319,0,1.106954,,
Q,1700000002319,1,149.999833,,
T,1700000002319,0,,30,1
Q,1700000002320,0,1.106960,,
Q,1700000002320,1,150.002705,,
T,1700000002320,0,,152,1
Q,1700000002321,0,1.106962,,
Q,1700000002321,1,149.999788,,
T,1700000002321,1,,200,-1
Q,1700000002322,0,1.106966,,
Q,1700000002322,1,150.001420,,
T,1700000002322,0,,25,1
Q,1700000002323,0,1.106969,,
Q,1700000002323,1,149.997628,,
T,1700000002323,1,,71,1
Q,1700000002324,0,1.106975,,
Q,1700000002324,1,149.998653,,
T,1700000002324,1,,107,1
Q,1700000002325,0,1.106972,,
Q,1700000002325,1,149.999617,,
T,1700000002325,0,,84,-1
Q,1700000002326,0,1.106979,,
Q,1700000002326,1,150.001508,,
T,1700000002326,0,,276,-1
Q,1700000002327,0,1.106982,,
Q,1700000002327,1,149.999213,,
T,1700000002327,1,,163,-1
Q,1700000002328,0,1.106984,,
Q,1700000002328,1,150.001203,,
T,1700000002328,0,,130,1
Q,1700000002329,0,1.106981,,
Q,1700000002329,1,149.998395,,
T,1700000002329,1,,200,-1
Q,1700000002330,0,1.106988,,
Q,1700000002330,1,150.000927,,
T,1700000002330,1,,131,-1
Q,1700000002331,0,1.106991,,
Q,1700000002331,1,150.000522,,
T,1700000002331,1,,95,-1
Q,1700000002332,0,1.106999,,
Q,1700000002332,1,149.997634,,
T,1700000002332,0,,263,-1
Q,1700000002333,0,1.106998,,
Q,1700000002333,1,149.999279,,
T,1700000002333,0,,70,1
Q,1700000002334,0,1.107004,,
Q,1700000002334,1,149.999520,,
